project,PMID,Title,llm_suggest,overall_score,disease_score,population_score,location_score,evidence_score,parameter_score,confidence,pub_types,overall_justification,Abstract
covid19/reproduction_number/p15,32325120,The reproductive number R0 of COVID-19 in Peru: An opportunity for effective changes.,possible_candidate,3,4,2,3,2,4,0.8,Letter,"Based on title and keywords, the study is highly relevant to the research question, with explicit disease and parameter relevance. However, due to title-only screening, population and original evidence dimensions are less certain, reflected in moderate scores.",
covid19/reproduction_number/p15,32516108,"Effects of Proactive Social Distancing on COVID-19 Outbreaks in 58 Cities, China.",strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study directly addresses COVID-19, uses human population data from real-world cities, presents original empirical analysis, and explicitly mentions reproduction number, making it highly relevant to the research question.",Cities across China implemented stringent social distancing measures in early 2020 to curb coronavirus disease outbreaks. We estimated the speed with which these measures contained transmission in cities. A 1-day delay in implementing social distancing resulted in a containment delay of 2.41 (95% CI 0.97-3.86) days.
covid19/reproduction_number/p15,33134239,"Effects of Coronavirus Disease (COVID-19) Related Contact Restrictions in Germany, March to May 2020, on the Mobility and Relation to Infection Patterns.",strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study directly addresses the research question by investigating the reproduction number of COVID-19 in Germany using original empirical data from a human cohort, with clear relevance to disease, population, location, and target parameter.","In an effort to contain the spread of COVID-19, Germany has gradually implemented mobility restrictions culminating in a partial lockdown and contact restrictions on 22 March. The easing of the restrictions began 1 month later, on 20 April. Analysis of the consequences of these measures for mobility and infection incidence is of public health interest. A dynamic cohort of about 2,000 individuals in Germany aged 16-89 years provided individual information on demographic variables, and their conti"
covid19/reproduction_number/p15,32987508,"Modelling and assessing the effects of medical resources on transmission of novel coronavirus (COVID-19) in Wuhan, China.",strong_candidate,4,4,4,4,3,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study directly addresses the research question by estimating R0 and Re(t) for COVID-19 using real-world data from Wuhan, with strong evidence across all dimensions.","The coronavirus disease 2019 (COVID-2019), a newly emerging disease in China, posed a public health emergency of China. Wuhan is the most serious affected city. Some measures have been taken to control the transmission of COVID-19. From Jan. 23rd, 2020, gradually increasing medical resources (such as health workforce, protective clothing, essential medicines) were sent to Wuhan from other provinces, and the government has established the hospitals to quarantine and treat infected individuals. Un"
covid19/reproduction_number/p15,32727547,Impact of lockdown on COVID-19 epidemic in Île-de-France and possible exit strategies.,strong_candidate,4,4,4,4,3,4,0.9,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant to the research question: it explicitly estimates the reproductive number of COVID-19 in a real-world population using empirical data, with clear geographic and population context.","BACKGROUND: More than half of the global population is under strict forms of social distancing. Estimating the expected impact of lockdown and exit strategies is critical to inform decision makers on the management of the COVID-19 health crisis. METHODS: We use a stochastic age-structured transmission model integrating data on age profile and social contacts in Île-de-France to (i) assess the epidemic in the region, (ii) evaluate the impact of lockdown, and (iii) propose possible exit strategies"
covid19/reproduction_number/p15,32776726,"Epidemiological Characteristics of COVID-19 Outbreak at Fitness Centers in Cheonan, Korea.",strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"This study is highly relevant as it directly investigates COVID-19 transmission in a human population, provides original empirical data from a real-world outbreak, and explicitly estimates the reproduction number, matching all five dimensions of the research question.","BACKGROUND: In February 2020, a coronavirus disease 2019 (COVID-19) outbreak was reported in fitness centers in Cheonan, Korea. METHODS: From February 24 to March 13, an epidemiological investigation was conducted on the fitness center outbreak. All those who were screened were tested for severe acute respiratory syndrome coronavirus-2 (SARS CoV-2) using real-time reverse transcriptase polymerase chain reaction. Contacts were traced and self-isolated for 14 days. We determined the epidemiologica"
covid19/reproduction_number/p15,32380708,Estimation of Unreported Novel Coronavirus (SARS-CoV-2) Infections from Reported Deaths: A Susceptible-Exposed-Infectious-Recovered-Dead Model.,strong_candidate,4,4,4,4,4,4,1.0,Journal Article,The study is highly relevant as it directly estimates the R0 of SARS-CoV-2 using original empirical data from human populations in a real-world setting (China).,"In the midst of the novel coronavirus (SARS-CoV-2) epidemic, examining reported case data could lead to biased speculations and conclusions. Indeed, estimation of unreported infections is crucial for a better understanding of the current emergency in China and in other countries. In this study, we aimed to estimate the unreported number of infections in China prior to the 23 January 2020 restrictions. To do this, we developed a Susceptible-Exposed-Infectious-Recovered-Dead (SEIRD) model that est"
covid19/reproduction_number/p15,32574282,"Epidemiological and Clinical Characteristics of Patients With Coronavirus Disease-2019 in Shiyan City, China.",strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study directly addresses the research question by providing an original empirical estimate of R0 for COVID-19 in a real-world human population, with clear evidence across all five dimensions.","To investigate the early epidemic of COVID-19, a total of 176 confirmed COVID-19 cases in Shiyan city, Hubei province, China were surveyed. Our data indicated that the rate of emergence of early confirmed COVID-19 cases in Hubei province outside Wuhan was dependent on migration population, and the second-generation of patients were family clusters originating from Wuhan travelers. Epidemiological investigation indicated that the reproductive number (R0) under containment strategies was 1.81, and"
covid19/reproduction_number/p15,32694200,Serial interval of SARS-CoV-2 was shortened over time by nonpharmaceutical interventions.,strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant as it directly investigates the reproduction number of COVID-19 using original empirical data from human populations in a real-world setting, with explicit mention of the target parameter.","Studies of novel coronavirus disease 2019 (COVID-19), which is caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), have reported varying estimates of epidemiological parameters, including serial interval distributions-i.e., the time between illness onset in successive cases in a transmission chain-and reproduction numbers. By compiling a line-list database of transmission pairs in mainland China, we show that mean serial intervals of COVID-19 shortened substantially from 7.8 "
covid19/reproduction_number/p15,32748822,Measurement Method for Evaluating the Lockdown Policies during the COVID-19 Pandemic.,strong_candidate,4,4,4,3,4,4,0.95,Journal Article,"The study is highly relevant: it focuses on COVID-19, uses human population data, involves real-world geographic contexts, presents original empirical analysis, and explicitly addresses the basic reproduction number.","Coronavirus Disease 2019 (COVID-19) has affected day to day life and slowed down the global economy. Most countries are enforcing strict quarantine to control the havoc of this highly contagious disease. Since the outbreak of COVID-19, many data analyses have been done to provide close support to decision-makers. We propose a method comprising data analytics and machine learning classification for evaluating the effectiveness of lockdown regulations. Lockdown regulations should be reviewed on a "
covid19/reproduction_number/p15,32652165,The ambient ozone and COVID-19 transmissibility in China: A data-driven ecological study of 154 cities.,strong_candidate,4,4,4,4,4,4,1.0,"Letter; Research Support, Non-U.S. Gov't","The study is highly relevant to the research question, as it directly investigates the reproduction number of COVID-19 in a real-world human population (154 Chinese cities) using original empirical data. All five dimensions score 4, with clear evidence from the title, abstract, keywords, and MeSH terms.",• We quantified the COVID-19 transmissibility by the basic reproductive number. • The COVID-19 transmissibility could be negatively associated with ambient ozone. • The daily 1-h maximum ozone might cover 7.6% of the transmissibility variability. • It echoes a previous study of negative effects of ozone on the flu transmission. • The ground-level ozone may be a “double-edged sword” to public health.
covid19/reproduction_number/p15,32227186,High population densities catalyse the spread of COVID-19.,possible_candidate,3,4,2,2,2,4,0.7,Letter,"Based on title and keywords, the study is highly relevant to COVID-19 and the basic reproduction number. However, due to sparse metadata, population, location, and original evidence dimensions are uncertain and scored moderately.",
covid19/reproduction_number/p15,32495288,Linking key intervention timings to rapid declining effective reproduction number to quantify lessons against COVID-19.,strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study is highly relevant: it explicitly investigates COVID-19, uses human population data from multiple real-world locations, presents original empirical evidence on the effective reproduction number (Re), and directly reports R0-related values. All dimensions score 4.","Coronavirus disease 2019 (COVID-19) is currently under a global pandemic trend. The efficiency of containment measures and epidemic tendency of typical countries should be assessed. In this study, the efficiency of prevention and control measures in China, Italy, Iran, South Korea, and Japan was assessed, and the COVID-19 epidemic tendency among these countries was compared. Results showed that the effective reproduction number(Re) in Wuhan, China increased almost exponentially, reaching a maxim"
covid19/reproduction_number/p15,32561681,Epidemiology of COVID-19 in an Urban Dialysis Center.,strong_candidate,4,4,4,3,4,4,1.0,Journal Article,"The study is highly relevant: it investigates COVID-19 in a human population, provides original empirical data, and explicitly reports a reproduction number (R0) of 2.2, directly addressing the research question.","BACKGROUND: During the coronavirus disease 2019 (COVID-19) epidemic, many countries have instituted population-wide measures for social distancing. The requirement of patients on dialysis for regular treatment in settings typically not conducive to social distancing may increase their vulnerability to COVID-19. METHODS: Over a 6-week period, we recorded new COVID-19 infections and outcomes for all adult patients receiving dialysis in a large dialysis center. Rapidly introduced control measures i"
covid19/reproduction_number/p15,32722343,Molecular Tracing of SARS-CoV-2 in Italy in the First Three Months of the Epidemic.,strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant across all dimensions: it focuses on SARS-CoV-2 in humans in Italy, presents original empirical data, and explicitly estimates the reproduction number (Re).","The aim of this study is the characterization and genomic tracing by phylogenetic analyses of 59 new SARS-CoV-2 Italian isolates obtained from patients attending clinical centres in North and Central Italy until the end of April 2020. All but one of the newly-characterized genomes belonged to the lineage B.1, the most frequently identified in European countries, including Italy. Only a single sequence was found to belong to lineage B. A mean of 6 nucleotide substitutions per viral genome was obs"
covid19/reproduction_number/p15,32634588,Estimation of the probable outbreak size of novel coronavirus (COVID-19) in social gathering events and industrial activities.,possible_candidate,3,4,4,3,2,4,0.8,Journal Article,"The study is highly relevant to COVID-19 and R0 estimation in human populations with real-world clusters, but it is a modeling study using published data rather than original empirical research, which may limit its direct applicability for systematic review inclusion.","BACKGROUND: The reproduction number (R0) is vital in epidemiology to estimate the number of infected people and trace close contacts. R0 values vary depending on social activity and type of gathering events that induce infection transmissibility and its pathophysiology dependence. OBJECTIVES: In this study, we estimated the probable outbreak size of COVID-19 clusters mathematically using a simple model that can predict the number of COVID-19 cases as a function of time. METHODS: We proposed a ma"
covid19/reproduction_number/p15,32968550,Modeling the Epidemiological Trend and Behavior of COVID-19 in Italy.,strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study directly addresses the research question by estimating the basic reproduction number (R0) of COVID-19 using original empirical data from human populations in Italy, with explicit geographic context.","As of May 14, 2020, Italy has been one of the red hotspots for the COVID-19 pandemic. In particular, the regions of Emilia Romagna, Piedmont, and especially Lombardy were the most affected and had to face very serious health emergencies, which brought them to the brink of collapse. Since the virus has demonstrated local properties, i.e., greater severity and contagiousness in specific regions, the aim of this study is to model the complex behavior of severe acute respiratory syndrome coronavirus"
covid19/reproduction_number/p15,32987515,Predicting the cumulative number of cases for the COVID-19 epidemic in China from early data.,strong_candidate,4,4,4,4,3,4,0.9,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant: it explicitly addresses COVID-19, uses human data from China, includes Basic Reproduction Number as a MeSH term, and presents original empirical modeling based on reported case data.","We model the COVID-19 coronavirus epidemic in China. We use early reported case data to predict the cumulative number of reported cases to a final size. The key features of our model are the timing of implementation of major public policies restricting social movement, the identification and isolation of unreported cases, and the impact of asymptomatic infectious cases."
covid19/reproduction_number/p15,32245814,Projecting hospital utilization during the COVID-19 outbreaks in the United States.,possible_candidate,4,4,4,4,2,4,0.8,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.","The study is highly relevant to COVID-19, human populations, and the US location, and explicitly addresses R0. However, it is a modeling study without original empirical data, scoring low on original evidence.","In the wake of community coronavirus disease 2019 (COVID-19) transmission in the United States, there is a growing public health concern regarding the adequacy of resources to treat infected cases. Hospital beds, intensive care units (ICUs), and ventilators are vital for the treatment of patients with severe illness. To project the timing of the outbreak peak and the number of ICU beds required at peak, we simulated a COVID-19 outbreak parameterized with the US population demographics. In scenar"
covid19/reproduction_number/p15,33166344,"Modelling the initial epidemic trends of COVID-19 in Italy, Spain, Germany, and France.",strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","This study is highly relevant: it focuses on COVID-19, uses human population data from real-world European countries, presents original empirical modeling, and explicitly reports R0 values, directly answering the research question.","The Coronavirus Disease 2019 (COVID-19) has fast spread to over 200 countries and regions worldwide since its outbreak, while in March, Europe became the emerging epicentre. In this study, we aimed to model the epidemic trends and estimate the essential epidemic features of COVID-19 in Italy, Spain, Germany, and France at the initial stage. The numbers of daily confirmed cases and total confirmed cases were extracted from the Coronavirus disease (COVID-19) situation reports of WHO. We applied an"
covid19/reproduction_number/p15,32754756,COVID-19 in South Korea: epidemiological and spatiotemporal patterns of the spread and the role of aggressive diagnostic tests in the early phase.,strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study directly addresses the research question by estimating the reproduction number of COVID-19 using original empirical data from South Korea, with clear relevance across all dimensions.","BACKGROUND: South Korea experienced the novel coronavirus disease (COVID-19) outbreak in the early period; thus data from this country could provide significant implications for global mitigation strategies. This study reports how COVID-19 has spread in South Korea and examines the effects of rapid widespread diagnostic testing on the spread of the disease in the early epidemic phase. METHODS: We collected daily data on the number of confirmed cases, tests and deaths due to COVID-19 from 20 Janu"
covid19/reproduction_number/p15,32512579,Estimating the effects of non-pharmaceutical interventions on COVID-19 in Europe.,strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant: it focuses on COVID-19, uses human population data from European countries, presents original empirical evidence, and explicitly estimates the reproduction number (Rt).","Following the detection of the new coronavirus1 severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and its spread outside of China, Europe has experienced large epidemics of coronavirus disease 2019 (COVID-19). In response, many European countries have implemented non-pharmaceutical interventions, such as the closure of schools and national lockdowns. Here we study the effect of major interventions across 11 European countries for the period from the start of the COVID-19 epidemics in "
covid19/reproduction_number/p15,32936811,Impact of COVID-19 epidemic curtailment strategies in selected Indian states: An analysis by reproduction number and doubling time with incidence modelling.,strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study is highly relevant: it directly addresses COVID-19, uses human population data from a real-world setting (India), presents original empirical analysis, and explicitly estimates the reproduction number (R0/R(t)).","The Government of India in-network with the state governments has implemented the epidemic curtailment strategies inclusive of case-isolation, quarantine and lockdown in response to ongoing novel coronavirus (COVID-19) outbreak. In this manuscript, we attempt to estimate the impact of these steps across ten selected Indian states using crowd-sourced data. The trajectory of the outbreak was parameterized by the reproduction number (R0), doubling time, and growth rate. These parameters were estima"
covid19/reproduction_number/p15,32434403,Pregnancy affected by SARS-CoV-2 infection: a flash report from Michigan.,possible_candidate,4,4,4,4,4,3,1.0,Journal Article,"The study is highly relevant to COVID-19, human population, and location, and presents original empirical data. However, while it mentions the reproduction number, it is not the central focus, making it moderately relevant to the specific research question about R0.",The world is currently affected by the invasion of a human to human highly transmissible novel corona virus classified as SARS-CoV-2. It causes a severe acute lower respiratory tract syndrome named corona virus disease (CoVid-19). The virus is detected primarily by RT-PCR. The reproduction number (Ro) has been reported between 2.28 and 5.27]. It is beyond our objective to provide an in-depth discussion of the virus characteristics and its distinct viral clades and pathogenic behavior. On 30 Janu
covid19/reproduction_number/p15,32353347,"Epidemiology and transmission of COVID-19 in 391 cases and 1286 of their close contacts in Shenzhen, China: a retrospective cohort study.",strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.","This study is highly relevant: it directly addresses COVID-19 transmission in a human population in a real-world setting, provides original empirical data, and explicitly reports the reproductive number (R). All five dimensions score 4.","BACKGROUND: Rapid spread of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in Wuhan, China, prompted heightened surveillance in Shenzhen, China. The resulting data provide a rare opportunity to measure key metrics of disease course, transmission, and the impact of control measures. METHODS: From Jan 14 to Feb 12, 2020, the Shenzhen Center for Disease Control and Prevention identified 391 SARS-CoV-2 cases and 1286 close contacts. We compared cases identified through symptomatic surv"
covid19/reproduction_number/p15,36753110,[Estimation of serial interval and basic reproductive number for imported cases of COVID-19].,strong_candidate,4,4,4,4,4,4,1.0,English Abstract; Journal Article,"This study is highly relevant: it focuses on COVID-19, uses original human data from a real-world setting in Colombia, and explicitly estimates the basic reproduction number (R0) and serial interval, directly addressing the research question.","OBJECTIVE: To estimate the serial interval and the basic reproduction number of COVID-19 between imported cases during the containment phase in Pereira-Colombia, 2020. METHOD: A quantitative study was carried out to determine the transmission dynamics for COVID-19. Field epidemiological data were used, which included 12 laboratory-confirmed cases with RT-PCR for imported SARS-CoV-2 and their corresponding confirmed secondary cases, including family and social contacts. RESULTS: The serial interv"
covid19/reproduction_number/p15,32987521,"Studying on the impact of media coverage on the spread of COVID-19 in Hubei Province, China.",strong_candidate,4,4,4,4,3,4,0.9,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant to the research question, directly addressing COVID-19, using human population data from a specific geographic location, presenting original empirical analysis, and explicitly focusing on the basic reproduction number R0.","Awareness of prevention is enhanced to reduce the rate of infection by media coverage, which plays an important role in preventing and controlling infectious diseases. Based on epidemic situation of the Corona Virus Disease 2019 (COVID-19) in Hubei, an SIHRS epidemic model with media coverage was proposed. Firstly, by the basic reproduction number R0, the globally asymptotically stable of the disease-free equilibrium and the endemic equilibrium were proved. Then, based on the reported epidemic d"
covid19/reproduction_number/p15,32559451,"Effectiveness of isolation, testing, contact tracing, and physical distancing on reducing transmission of SARS-CoV-2 in different settings: a mathematical modelling study.",strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","This study is highly relevant to the research question. It directly addresses COVID-19 transmission, uses human population data from the UK, provides original empirical evidence through mathematical modelling, and explicitly estimates the reproduction number (effective R). All dimensions score 4.","BACKGROUND: The isolation of symptomatic cases and tracing of contacts has been used as an early COVID-19 containment measure in many countries, with additional physical distancing measures also introduced as outbreaks have grown. To maintain control of infection while also reducing disruption to populations, there is a need to understand what combination of measures-including novel digital tracing approaches and less intensive physical distancing-might be required to reduce transmission. We aim"
covid19/reproduction_number/p15,32970773,Preliminary estimation of temporal and spatiotemporal dynamic measures of COVID-19 transmission in Thailand.,strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study directly addresses the research question by estimating the reproduction number of COVID-19 in Thailand using original empirical data, with clear relevance to disease, population, location, and target parameter.","BACKGROUND: As a new emerging infectious disease pandemic, there is an urgent need to understand the dynamics of COVID-19 in each country to inform planning of emergency measures to contain its spread. It is essential that appropriate disease control activities are planned and implemented in a timely manner. Thailand was one of the first countries outside China to be affected with subsequent importation and domestic spread in most provinces in the country. METHOD: A key ingredient to guide plann"
covid19/reproduction_number/p15,32369029,Estimation of the Probability of Reinfection With COVID-19 by the Susceptible-Exposed-Infectious-Removed-Undetectable-Susceptible Model.,strong_candidate,4,4,4,2,3,4,0.8,Journal Article,"The study is highly relevant to COVID-19 and explicitly reports R0, but lacks specific geographic context and provides only indirect evidence of original empirical data collection.","BACKGROUND: With the sensitivity of the polymerase chain reaction test used to detect the presence of the virus in the human host, the worldwide health community has been able to record a large number of the recovered population. OBJECTIVE: The aim of this study was to evaluate the probability of reinfection in the recovered class and the model equations, which exhibits the disease-free equilibrium state for the coronavirus disease. METHODS: The model differential equation was evaluated for the "
covid19/reproduction_number/p15,32320809,Changes in testing rates could mask the novel coronavirus disease (COVID-19) growth rate.,strong_candidate,4,4,4,3,3,4,0.9,Journal Article,"The study is highly relevant to the research question, explicitly addressing COVID-19, human populations, real-world location, and the basic reproduction number R0. It presents original empirical analysis of incidence data, making it a strong candidate for inclusion.","Since the novel coronavirus disease (COVID-19) emerged in December 2019 in China, it has rapidly spread around the world, leading to one of the most significant pandemic events of recent history. Deriving reliable estimates of the COVID-19 epidemic growth rate is quite important to guide the timing and intensity of intervention strategies. Indeed, many studies have quantified the epidemic growth rate using time-series of reported cases during the early phase of the outbreak to estimate the basic"
covid19/reproduction_number/p15,32987496,A discrete stochastic model of the COVID-19 outbreak: Forecast and control.,strong_candidate,4,4,4,4,3,4,0.9,"Journal Article; Research Support, Non-U.S. Gov't","The study directly addresses COVID-19, uses human population data from China, estimates the effective reproductive number, and presents original empirical analysis, making it highly relevant to the research question.","The novel Coronavirus (COVID-19) is spreading and has caused a large-scale infection in China since December 2019. This has led to a significant impact on the lives and economy in China and other countries. Here we develop a discrete-time stochastic epidemic model with binomial distributions to study the transmission of the disease. Model parameters are estimated on the basis of fitting to newly reported data from January 11 to February 13, 2020 in China. The estimates of the contact rate and th"
covid19/reproduction_number/p15,32631426,Transmission patterns of COVID-19 in the mainland of China and the efficacy of different control strategies: a data- and model-driven study.,strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"This study is highly relevant: it focuses on COVID-19, uses human population data from a real-world setting (China), presents original empirical analysis, and explicitly reports the effective reproduction number, which is the target parameter.","BACKGROUND: The coronavirus disease 2019 (COVID-19) outbreak has seriously endangered the health and lives of Chinese people. In this study, we predicted the COVID-19 epidemic trend and estimated the efficacy of several intervention strategies in the mainland of China. METHODS: According to the COVID-19 epidemic status, we constructed a compartmental model. Based on reported data from the National Health Commission of People's Republic of China during January 10-February 17, 2020, we estimated t"
covid19/reproduction_number/p15,32758453,"Determining the optimal strategy for reopening schools, the impact of test and trace interventions, and the risk of occurrence of a second COVID-19 epidemic wave in the UK: a modelling study.",possible_candidate,4,4,4,4,4,3,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant to COVID-19, human populations, and the UK context, and provides original modeling evidence. It explicitly reports the effective reproduction number (R), which is closely related to R0, though not exactly the same. The parameter is clearly present and important, justifying a score of 3.","BACKGROUND: As lockdown measures to slow the spread of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection begin to ease in the UK, it is important to assess the impact of any changes in policy, including school reopening and broader relaxation of physical distancing measures. We aimed to use an individual-based model to predict the impact of two possible strategies for reopening schools to all students in the UK from September, 2020, in combination with different assumptions "
covid19/reproduction_number/p15,33125393,"Tracing day-zero and forecasting the COVID-19 outbreak in Lombardy, Italy: A compartmental modelling and numerical optimization approach.",strong_candidate,4,4,4,4,3,4,0.95,Journal Article,"The study is highly relevant to the research question: it focuses on COVID-19 in a human population in Lombardy, Italy, uses original modeling of empirical case data, and explicitly estimates R0 and Re. The only minor limitation is that the original data source is not fully detailed, but the analysis is clearly original.","INTRODUCTION: Italy became the second epicenter of the novel coronavirus disease 2019 (COVID-19) pandemic after China, surpassing by far China's death toll. The disease swept through Lombardy, which remained in lockdown for about two months, starting from the 8th of March. As of that day, the isolation measures taken in Lombardy were extended to the entire country. Here, assuming that effectively there was one case ""zero"" that introduced the virus to the region, we provide estimates for: (a) the"
covid19/reproduction_number/p15,32753639,A novel Monte Carlo simulation procedure for modelling COVID-19 spread over time.,possible_candidate,4,4,4,4,4,3,0.9,Journal Article,"The study is highly relevant: it focuses on COVID-19, uses human population data from real-world locations (Australia, UK), presents original simulation modeling with empirical data, and explicitly reports reproduction numbers. The only minor limitation is that R0 is not the sole focus but is clearly addressed.","The coronavirus disease 2019 (COVID-19) has now spread throughout most countries in the world causing heavy life losses and damaging social-economic impacts. Following a stochastic point process modelling approach, a Monte Carlo simulation model was developed to represent the COVID-19 spread dynamics. First, we examined various expected performances (theoretical properties) of the simulation model assuming a number of arbitrarily defined scenarios. Simulation studies were then performed on the r"
covid19/reproduction_number/p15,32493466,"Real-time monitoring the transmission potential of COVID-19 in Singapore, March 2020.",strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, Non-P.H.S.","The study directly addresses the research question by estimating the reproduction number of COVID-19 using original empirical data from human cases in Singapore, with explicit reporting of R0/Rt values.","BACKGROUND: As of March 31, 2020, the ongoing COVID-19 epidemic that started in China in December 2019 is now generating local transmission around the world. The geographic heterogeneity and associated intervention strategies highlight the need to monitor in real time the transmission potential of COVID-19. Singapore provides a unique case example for monitoring transmission, as there have been multiple disease clusters, yet transmission remains relatively continued. METHODS: Here we estimate th"
covid19/reproduction_number/p15,32650838,"Transmissibility of COVID-19 in 11 major cities in China and its association with temperature and humidity in Beijing, Shanghai, Guangzhou, and Chengdu.",strong_candidate,4,4,4,4,4,4,1.0,Comparative Study; Journal Article,"The study directly addresses the research question by estimating the reproduction number (R0) of COVID-19 using original empirical data from human populations in real-world Chinese cities, with explicit reporting of R0 values and analysis of environmental factors.","BACKGROUND: The new coronavirus disease COVID-19 began in December 2019 and has spread rapidly by human-to-human transmission. This study evaluated the transmissibility of the infectious disease and analyzed its association with temperature and humidity to study the propagation pattern of COVID-19. METHODS: In this study, we revised the reported data in Wuhan based on several assumptions to estimate the actual number of confirmed cases considering that perhaps not all cases could be detected and"
covid19/reproduction_number/p15,33301533,Epidemiological profile of SARS-CoV-2 among selected regions in Ghana: A cross-sectional retrospective study.,strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study is highly relevant: it focuses on COVID-19, uses human data from Ghana, presents original empirical evidence, and explicitly reports the reproductive number.","BACKGROUND: Global cases of COVID-19 continue to rise, causing havoc to several economies. So far, Ghana has recorded 48,643 confirmed cases with 320 associated deaths. Although summaries of data are usually provided by the Ministry of Health, detailed epidemiological profile of cases are limited. This study sought to describe the socio-demographic features, pattern of COVID-19 spread and the viral load dynamics among subjects residing in northern, middle and part of the southern belt of Ghana. "
covid19/reproduction_number/p15,32201554,COVID-19 R0: Magic number or conundrum?,possible_candidate,3,4,2,1,1,4,0.6,Journal Article,"Title and keywords strongly indicate relevance to COVID-19 and R0, but population, location, and original evidence are unclear due to sparse metadata. Title suggests a conceptual discussion rather than empirical study.",
covid19/reproduction_number/p15,32562601,"Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study.",possible_candidate,4,4,4,4,4,3,1.0,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't","This study is highly relevant to the research question: it investigates COVID-19 transmission in a human population in a real-world setting, provides original empirical data, and explicitly reports a reproductive number (R). The only minor limitation is that the parameter is referred to as 'local reproductive number (R)' rather than R0, but it is clearly the same concept.","BACKGROUND: As of June 8, 2020, the global reported number of COVID-19 cases had reached more than 7 million with over 400 000 deaths. The household transmissibility of the causative pathogen, severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), remains unclear. We aimed to estimate the secondary attack rate of SARS-CoV-2 among household and non-household close contacts in Guangzhou, China, using a statistical transmission model. METHODS: In this retrospective cohort study, we used a co"
covid19/reproduction_number/p15,32334115,Preliminary estimates of the reproduction number of the coronavirus disease (COVID-19) outbreak in Republic of Korea and Italy by 5 March 2020.,strong_candidate,4,4,4,4,3,4,0.95,Journal Article,"The study directly addresses the research question by estimating R0 for COVID-19 in two real-world human populations, using original modeling of case data. All dimensions score high (3-4), indicating strong relevance.","The novel coronavirus disease 2019 (COVID-19) outbreak has caused 6088 cases and 41 deaths in Republic of Korea, and 3144 cases and 107 death in Italy by 5 March 2020, respectively. We modelled the transmission process in the Republic of Korea and Italy with a stochastic model, and estimated the basic reproduction number R0 as 2.6 (95% CI: 2.3-2.9) or 3.2 (95% CI: 2.9-3.5) in the Republic of Korea, under the assumption that the exponential growth starting on 31 January or 5 February 2020, and 2."
covid19/reproduction_number/p15,32725765,COVID-19 outbreak following a single patient exposure at an entertainment site: An epidemiological study.,strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study is highly relevant: it focuses on COVID-19, involves human populations in a real-world setting, presents original empirical data, and explicitly estimates the reproductive number (Rt).","We investigated an outbreak of COVID-19 infection, which was traced back to a bathing pool at an entertainment venue, to explore the epidemiology of the outbreak, understand the transmissibility of the virus and analyse the influencing factors. Contact investigation and management were conducted to identify potential cases. Epidemiological investigation was carried out to determine the epidemiological and demographic characteristics of the outbreak. We estimated the secondary attack rate (SAR), "
