model_display,disease,topic,profile,project,pmid,error_kind,primary_type,flags,prediction,llm_tier,disease_score,population_score,location_score,evidence_score,parameter_score,overall_score,title,year,create_date,journal,abstract_len,overall_justification,parameter_justification,evidence_justification
LEADS-2,covid19,reproduction_number,P16,16,32908574,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,A Model for SARS-CoV-2 Infection with Treatment.,2020,2020/09/10,Computational and mathematical methods in medicine,863,The paper discusses the basic reproduction number (R0) of COVID-19.,,
LEADS-2,covid19,reproduction_number,P16,16,32518555,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Pay attention to situation of SARS-CoV-2 and TCM advantages in treatment of novel coronavirus infection.,2020,2020/06/11,Chinese herbal medicines,1377,The abstract mentions the basic reproduction number (R0) of COVID-19.,,
LEADS-2,covid19,reproduction_number,P16,16,32699345,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,SARS-CoV-2 genomic variations associated with mortality rate of COVID-19.,2020,2020/07/24,Journal of human genetics,1701,"The study involves SARS-CoV-2 genome sequences and fatality rates, which are relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32867706,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Epidemiologic, clinical, and laboratory findings of the COVID-19 in the current pandemic: systematic review and meta-analysis.",2020,2020/09/02,BMC infectious diseases,1836,The paper provides information on the basic reproduction number (R0) of COVID-19.,,
LEADS-2,covid19,reproduction_number,P16,16,32267300,FP,sparse_metadata_over_inclusion,possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Assessing the severity of COVID-19.,2020,2020/04/09,Epidemiologia e servicos de saude : revista do Sistema Unico de Saude do Brasil,0,"The paper focuses on assessing the severity of COVID-19, which is relevant to the R0 of COVID-19.",,
LEADS-2,covid19,reproduction_number,P16,16,32834821,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,The dynamics of COVID-19 with quarantined and isolation.,2020,2020/08/25,Advances in difference equations,1221,The paper discusses the basic reproduction number (R0) of COVID-19 and its stability results.,,
LEADS-2,covid19,reproduction_number,P16,16,32487271,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Epidemiological characteristics of COVID-19 patients in convalescence period.,2020,2020/06/04,Epidemiology and infection,1766,The study involves COVID-19 patients and provides information on their clinical characteristics and epidemiological features.,,
LEADS-2,covid19,reproduction_number,P16,16,32987516,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Current trends and future prediction of novel coronavirus disease (COVID-19) epidemic in China: a dynamical modeling analysis.,2020,2020/09/29,Mathematical biosciences and engineering : MBE,1123,"The paper provides an estimate of the basic reproduction number (R0) of COVID-19, which is directly relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32834603,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Modeling and forecasting the COVID-19 pandemic in India.,2020,2020/08/25,"Chaos, solitons, and fractals",1613,The paper models the dynamics of COVID-19 in India and predicts the basic reproduction number (R0).,,
LEADS-2,covid19,reproduction_number,P16,16,32382154,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Modeling shield immunity to reduce COVID-19 epidemic spread.,2020,2020/05/09,Nature medicine,1351,The paper discusses the R0 of COVID-19 and its implications for public health control strategies.,,
LEADS-2,covid19,reproduction_number,P16,16,32512670,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Estimation of the reproduction number and early prediction of the COVID-19 outbreak in India using a statistical computing approach.,2020,2020/06/09,Epidemiology and health,1058,"The paper focuses on estimating R0 for COVID-19 and predicting its spread, which is directly related to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32234805,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Quantifying SARS-CoV-2 transmission suggests epidemic control with digital contact tracing.,2020,2020/04/03,"Science (New York, N.Y.)",991,The paper discusses the R0 of COVID-19 and its implications for epidemic control.,,
LEADS-2,covid19,reproduction_number,P16,16,32688137,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Non Pharmaceutical Interventions for Optimal Control of COVID-19.,2020,2020/07/21,Computer methods and programs in biomedicine,3293,"The paper focuses on the basic reproduction number (R0) of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32201554,FP,sparse_metadata_over_inclusion,possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,COVID-19 R0: Magic number or conundrum?,2020,2020/03/24,Infectious disease reports,0,"The paper focuses on the basic reproduction number (R0) of COVID-19, which is directly relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32097725,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Estimation of the reproductive number of novel coronavirus (COVID-19) and the probable outbreak size on the Diamond Princess cruise ship: A data-driven analysis.,2020,2020/02/26,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,1836,"The paper directly estimates the R0 of COVID-19, which is the basic reproduction number.",,
LEADS-2,covid19,reproduction_number,P16,16,33860222,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,Insomnia and stress of physicians during COVID-19 outbreak.,2020,2021/04/16,Sleep medicine: X,1701,"The study measures the severity of sleep difficulty and its correlation with COVID-19, which is relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32060789,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,The First Disease X is Caused by a Highly Transmissible Acute Respiratory Syndrome Coronavirus.,2020,2020/02/16,Virologica Sinica,1025,"The abstract mentions the R0 of COVID-19, which is the basic reproduction number.",,
LEADS-2,covid19,reproduction_number,P16,16,32425642,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Pathways to COVID-19 'community protection'.,2020,2020/05/20,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,1474,The paper discusses R0 of COVID-19 and its implications for community protection.,,
LEADS-2,covid19,reproduction_number,P16,16,32820074,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Characterizing superspreading events and age-specific infectiousness of SARS-CoV-2 transmission in Georgia, USA.",2020,2020/08/22,Proceedings of the National Academy of Sciences of the United States of America,1680,The paper directly addresses the basic reproduction number (R0) of COVID-19.,,
LEADS-2,covid19,reproduction_number,P16,16,32697346,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Transmission route and introduction of pandemic SARS-CoV-2 between China, Italy, and Spain.",2021,2020/07/23,Journal of medical virology,1745,The paper discusses the basic reproduction number (R0) of COVID-19.,,
LEADS-2,covid19,reproduction_number,P16,16,33330309,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Prediction of Epidemics Trend of COVID-19 in Bangladesh.,2020,2020/12/17,Frontiers in public health,1685,"The paper focuses on the basic reproduction number (R0) of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,33173434,FP,borderline_possible_over_inclusion,possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Herbal plants coordinate COVID-19 in multiple dimensions - An insight analysis for clinically applied remedies.,2020,2020/11/11,International journal of medical sciences,1997,The paper discusses the use of traditional Chinese medicine (TCM) in response to COVID-19 and identifies compounds with anti-SARS-CoV-2 potential.,,
LEADS-2,covid19,reproduction_number,P16,16,32603787,FP,sparse_metadata_over_inclusion,possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Social Media: A Pandemic of Misinformation.,2020,2020/07/01,The American journal of medicine,0,"The paper discusses the R0 of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32527379,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Epidemiological Measures in the Context of the COVID-19 Pandemic.,2020,2020/06/13,Deutsches Arzteblatt international,2067,"The paper discusses R0, which is the basic reproduction number of COVID-19.",,
LEADS-2,covid19,reproduction_number,P16,16,32056235,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Does SARS-CoV-2 has a longer incubation period than SARS and MERS?,2020,2020/02/15,Journal of medical virology,972,"The paper discusses the incubation period of SARS-CoV-2, which is relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,33204404,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Measuring and Preventing COVID-19 Using the SIR Model and Machine Learning in Smart Health Care.,2020,2020/11/18,Journal of healthcare engineering,2070,"The paper discusses the R0 of COVID-19 and its prediction, which is directly related to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32244365,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,A Systematic Review of COVID-19 Epidemiology Based on Current Evidence.,2020,2020/04/05,Journal of clinical medicine,1237,"The paper provides an estimate of the basic reproduction number (R0) of COVID-19, which is directly relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32419024,FP,sparse_metadata_over_inclusion,possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Epidemic curve and reproduction number of COVID-19 in Iran.,2020,2020/05/19,Journal of travel medicine,0,"The paper focuses on the reproduction number of COVID-19 in Iran, which is directly related to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32233563,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Effect of delay in diagnosis on transmission of COVID-19.,2020,2020/04/03,Mathematical biosciences and engineering : MBE,1121,"The study focuses on the basic reproduction number (R0) of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32626719,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Spread and Impact of COVID-19 in China: A Systematic Review and Synthesis of Predictions From Transmission-Dynamic Models.,2020,2020/07/07,Frontiers in medicine,1964,"The paper provides information on the R0 of COVID-19, which is directly relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32664866,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Early epidemiological assessment of the transmission potential and virulence of coronavirus disease 2019 (COVID-19) in Wuhan City, China, January-February, 2020.",2020,2020/07/16,BMC medicine,2405,"The study provides an estimate of the basic reproduction number (R0) of COVID-19, which is directly relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32327608,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Spread and dynamics of the COVID-19 epidemic in Italy: Effects of emergency containment measures.,2020,2020/04/25,Proceedings of the National Academy of Sciences of the United States of America,1817,The paper estimates the reproduction number (R0) of COVID-19 and discusses the impact of containment measures.,,
LEADS-2,covid19,reproduction_number,P16,16,32795959,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Extraction-free SARS-CoV-2 detection by rapid RT-qPCR universal for all primary respiratory materials.,2020,2020/08/16,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,1720,"The study focuses on the detection of SARS-CoV-2 using RT-qPCR, which is directly related to the basic reproduction number (R0) of COVID-19.",,
LEADS-2,covid19,reproduction_number,P16,16,32057211,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,[An update on the epidemiological characteristics of novel coronavirus pneumonia (COVID-19)].,2020,2020/02/15,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1396,The abstract mentions the basic reproductive number (R0) of COVID-19.,,
LEADS-2,covid19,reproduction_number,P16,16,32970786,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Global convergence of COVID-19 basic reproduction number and estimation from early-time SIR dynamics.,2020,2020/09/24,PloS one,1606,"The paper focuses on the basic reproduction number (R0) of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32963585,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Controlling the Spread of COVID-19: Optimal Control Analysis.,2020,2020/09/23,Computational and mathematical methods in medicine,2046,The paper focuses on the basic reproduction number (R0) of COVID-19 and its control strategies.,,
LEADS-2,covid19,reproduction_number,P16,16,32473049,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Estimation of the serial interval and basic reproduction number of COVID-19 in Qom, Iran, and three other countries: A data-driven analysis in the early phase of the outbreak.",2020,2020/05/31,Transboundary and emerging diseases,1435,"The study estimates the R0 of COVID-19 in Qom, Iran, which directly addresses the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32832038,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,ACE2 enhance viral infection or viral infection aggravate the underlying diseases.,2020,2020/08/25,Computational and structural biotechnology journal,442,The abstract mentions the role of ACE2 in SARS-CoV-2 infection and its impact on underlying diseases.,,
LEADS-2,covid19,reproduction_number,P16,16,32213332,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study.,2020,2020/03/28,The Lancet. Infectious diseases,3487,"The study focuses on the R0 of COVID-19, which is directly relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32437930,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"COVID-19 outbreak reproduction number estimations and forecasting in Marche, Italy.",2020,2020/05/22,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,1735,"The study focuses on the reproduction number of COVID-19 in the Marche region of Italy, which is directly related to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32353347,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Epidemiology and transmission of COVID-19 in 391 cases and 1286 of their close contacts in Shenzhen, China: a retrospective cohort study.",2020,2020/05/01,The Lancet. Infectious diseases,2535,The study provides data on the basic reproduction number (R0) of COVID-19.,,
LEADS-2,covid19,reproduction_number,P16,16,32435809,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Racial demographics and COVID-19 confirmed cases and deaths: a correlational analysis of 2886 US counties.,2020,2020/05/22,"Journal of public health (Oxford, England)",1402,"The study examines the relationship between racial demographics and COVID-19 cases and deaths, which is directly relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32574282,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Epidemiological and Clinical Characteristics of Patients With Coronavirus Disease-2019 in Shiyan City, China.",2020,2020/06/24,Frontiers in cellular and infection microbiology,1315,The paper provides information on the reproductive number (R0) of COVID-19.,,
LEADS-2,covid19,reproduction_number,P16,16,32703315,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,SEIR model for COVID-19 dynamics incorporating the environment and social distancing.,2020,2020/07/25,BMC research notes,1052,"The study uses a SEIR model to predict COVID-19 epidemic dynamics, which is relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32694200,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Serial interval of SARS-CoV-2 was shortened over time by nonpharmaceutical interventions.,2020,2020/07/23,"Science (New York, N.Y.)",1020,"The study focuses on the serial interval of COVID-19, which is relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32231374,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Data-based analysis, modelling and forecasting of the COVID-19 outbreak.",2020,2020/04/02,PloS one,3099,The paper provides estimates of R0 and forecasts the evolution of the COVID-19 outbreak in China.,,
LEADS-2,covid19,reproduction_number,P16,16,32472939,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Assessing the impact of non-pharmaceutical interventions on SARS-CoV-2 transmission in Switzerland.,2020,2020/05/31,Swiss medical weekly,2113,"The study estimates the basic reproduction number (R0) of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32191173,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Serial Interval of COVID-19 among Publicly Reported Confirmed Cases.,2020,2020/03/20,Emerging infectious diseases,293,"The paper directly estimates the serial interval of COVID-19, which is relevant to the R0 value.",,
LEADS-2,covid19,reproduction_number,P16,16,32936811,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Impact of COVID-19 epidemic curtailment strategies in selected Indian states: An analysis by reproduction number and doubling time with incidence modelling.,2020,2020/09/16,PloS one,1662,"The paper estimates R0 and doubling time, which are relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32769089,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Role of children in household transmission of COVID-19.,2021,2020/08/10,Archives of disease in childhood,1105,The study directly measures the basic reproduction number (R0) of COVID-19.,,
LEADS-2,covid19,reproduction_number,P16,16,32540727,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,The effects of border control and quarantine measures on the spread of COVID-19.,2020,2020/06/17,Epidemics,1894,The paper discusses the reproduction number (R0) of COVID-19 and its impact on control measures.,,
LEADS-2,covid19,reproduction_number,P16,16,32342242,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Outbreak dynamics of COVID-19 in China and the United States.,2020,2020/04/29,Biomechanics and modeling in mechanobiology,1894,"The paper addresses the basic reproduction number (R0) of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32838059,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Modelling of reproduction number for COVID-19 in India and high incidence states.,2021,2020/08/25,Clinical epidemiology and global health,1548,The paper estimates the basic reproduction number (R0) for COVID-19 in India and high incidence states.,,
LEADS-2,covid19,reproduction_number,P16,16,32360230,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Global coronavirus disease 2019: What has daily cumulative index taught us?,2020,2020/05/04,International journal of antimicrobial agents,1387,"The study investigates the relationship between DCI and COVID-19 outcomes, which is directly relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,33335879,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Ten Epidemiological Parameters of COVID-19: Use of Rapid Literature Review to Inform Predictive Models During the Pandemic.,2020,2020/12/18,Frontiers in public health,1145,The paper provides information on the basic reproduction number (R0) of COVID-19.,,
LEADS-2,covid19,reproduction_number,P16,16,32452648,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Estimating the serial interval of the novel coronavirus disease (COVID-19) based on the public surveillance data in Shenzhen, China, from 19 January to 22 February 2020.",2020,2020/05/27,Transboundary and emerging diseases,1193,"The study estimates the serial interval of COVID-19, which is directly related to the basic reproduction number (R0).",,
LEADS-2,covid19,reproduction_number,P16,16,32709854,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Covid-19 mortality is negatively associated with test number and government effectiveness.,2020,2020/07/26,Scientific reports,1494,The study directly investigates the basic reproduction number (R0) of COVID-19.,,
LEADS-2,covid19,reproduction_number,P16,16,32468343,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Estimation of reproduction numbers of COVID-19 in typical countries and epidemic trends under different prevention and control scenarios.,2020,2020/05/30,Frontiers of medicine,1437,"The paper estimates R0 and Rt for COVID-19, which is directly related to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32461981,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Analysis of the Transmissibility Change of 2019-Novel Coronavirus Pneumonia and Its Potential Factors in China from 2019 to 2020.,2020,2020/05/29,BioMed research international,2938,"The paper discusses the basic reproduction number (R0) of COVID-19, which is directly relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32817662,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Age could be driving variable SARS-CoV-2 epidemic trajectories worldwide.,2020,2020/08/21,PloS one,1501,"The study uses a mathematical model to explore the role of age in SARS-CoV-2 transmission, which is relevant to the R0 of COVID-19.",,
LEADS-2,covid19,reproduction_number,P16,16,33693399,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Novel Criteria for When and How to Exit a COVID-19 Pandemic Lockdown.,2020,2021/03/11,Frontiers in big data,1730,The paper discusses the basic reproduction number (R0) of COVID-19 and its relevance to lockdown exit strategies.,,
LEADS-2,covid19,reproduction_number,P16,16,32706790,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Quantifying early COVID-19 outbreak transmission in South Africa and exploring vaccine efficacy scenarios.,2020,2020/07/25,PloS one,1391,"The paper directly estimates the basic reproduction number (R0) of COVID-19, which is the primary question.",,
LEADS-2,covid19,reproduction_number,P16,16,32709003,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Physical Activity, Screen Time, and Emotional Well-Being during the 2019 Novel Coronavirus Outbreak in China.",2020,2020/07/26,International journal of environmental research and public health,1555,The study provides data on the prevalence of inadequate physical activity and screen time during the COVID-19 outbreak in China.,,
LEADS-2,covid19,reproduction_number,P16,16,32227186,FP,sparse_metadata_over_inclusion,possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,High population densities catalyse the spread of COVID-19.,2020,2020/04/01,Journal of travel medicine,0,"The paper focuses on the spread of COVID-19, which is directly related to the basic reproduction number (R0).",,
LEADS-2,covid19,reproduction_number,P16,16,32816135,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Effects of Latency on Estimates of the COVID-19 Replication Number.,2020,2020/08/21,Bulletin of mathematical biology,863,"The paper addresses the basic replication number (R0) of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32844134,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Mathematical modelling on diffusion and control of COVID-19.,2020,2020/08/27,Infectious Disease Modelling,2031,"The paper estimates the basic reproduction number (R0) of COVID-19, which is directly relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32650838,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Transmissibility of COVID-19 in 11 major cities in China and its association with temperature and humidity in Beijing, Shanghai, Guangzhou, and Chengdu.",2020,2020/07/12,Infectious diseases of poverty,1768,The study estimates the R0 of COVID-19 and analyzes its association with temperature and humidity.,,
LEADS-2,covid19,reproduction_number,P16,16,32866645,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Interferon gamma, TGF-β1 and RANTES expression in upper airway samples from SARS-CoV-2 infected patients.",2020,2020/09/01,"Clinical immunology (Orlando, Fla.)",1112,"The study measures IFN-gamma, TGF-beta1, and RANTES in upper airway samples, which is relevant to the question.",,
LEADS-2,covid19,reproduction_number,P16,16,32512579,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Estimating the effects of non-pharmaceutical interventions on COVID-19 in Europe.,2020,2020/06/09,Nature,2066,The paper discusses the R0 of COVID-19 and its control through non-pharmaceutical interventions.,,
