model_display,disease,topic,profile,project,pmid,error_kind,primary_type,flags,prediction,llm_tier,disease_score,population_score,location_score,evidence_score,parameter_score,overall_score,title,year,create_date,journal,abstract_len,overall_justification,parameter_justification,evidence_justification
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32382154,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,3,3,2,3,Modeling shield immunity to reduce COVID-19 epidemic spread.,2020,2020/05/09,Nature medicine,1351,"The paper presents an original COVID-19 transmission model focused on a novel intervention strategy. While R0 is indexed in MeSH, the abstract does not explicitly state that it reports a new R0 estimate, making full-text verification necessary to confirm parameter relevance.","Basic reproduction number is listed in MeSH, but the abstract emphasizes reducing transmission probability and outbreak burden without explicitly reporting an R0 estimate; it likely uses R0 as a baseline assumption rather than a primary reported outcome.",Original epidemiological modeling study proposing and analyzing a novel 'shield immunity' intervention strategy.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32512670,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Estimation of the reproduction number and early prediction of the COVID-19 outbreak in India using a statistical computing approach.,2020,2020/06/09,Epidemiology and health,1058,The study directly addresses the research question by estimating the basic reproduction number (R0) for COVID-19 in India using original case data and a statistical model. All dimensions are strongly supported by the abstract.,Explicitly estimates and reports the median R0 value (1.471) with confidence intervals.,Reports original empirical analysis using daily case data and statistical modeling to estimate R0.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32234805,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,3,3,2,3,Quantifying SARS-CoV-2 transmission suggests epidemic control with digital contact tracing.,2020,2020/04/03,"Science (New York, N.Y.)",991,"The paper is a relevant modeling study on SARS-CoV-2 transmission and control, but the abstract does not explicitly report an R0 estimate. It warrants full-text verification to confirm if the target parameter is quantified.",Abstract mentions analyzing 'key parameters of epidemic spread' but does not explicitly report an R0 value; MeSH term suggests it is likely in the full text.,Original mathematical modeling and simulation study analyzing transmission parameters and contact tracing efficacy.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32688137,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_evidence_score;weak_parameter_score,possible_candidate,P,4,3,2,2,2,3,Non Pharmaceutical Interventions for Optimal Control of COVID-19.,2020,2020/07/21,Computer methods and programs in biomedicine,3293,"The study develops a theoretical mathematical model to assess NPIs for COVID-19 and calculates a model-derived R0. While it addresses the disease and parameter, it lacks empirical data fitting and relies on simulations, making it a possible but not strong candidate for empirical R0 estimation.","Derives a model-based R0 for the proposed theoretical framework, but does not estimate it from real epidemic incidence or case data.",Presents a theoretical mathematical model and numerical simulations using MATLAB rather than empirical data collection or analysis of real-world datasets.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32201554,FP,sparse_metadata_over_inclusion,original_or_data_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal;weak_evidence_score,possible_candidate,P,4,3,2,1,4,3,COVID-19 R0: Magic number or conundrum?,2020,2020/03/24,Infectious disease reports,0,"The study directly addresses COVID-19 and R0, making it highly relevant to the target disease and parameter. However, the title suggests a conceptual discussion rather than original empirical research, and no location is specified. Full-text review is warranted to determine if it synthesizes empirical R0 estimates or remains purely theoretical.","Explicitly targets the basic reproduction number (R0) and reproductive number in both title and keywords, confirming high parameter relevance despite sparse metadata.","The phrasing suggests a commentary or conceptual review rather than primary empirical data, though this assessment is constrained by the limited metadata."
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32097725,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Estimation of the reproductive number of novel coronavirus (COVID-19) and the probable outbreak size on the Diamond Princess cruise ship: A data-driven analysis.,2020,2020/02/26,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,1836,"The paper directly estimates the basic reproduction number of COVID-19 using empirical case data from the Diamond Princess cruise ship. It provides a clear, data-driven R0 estimate with confidence intervals, strongly aligning with the research question.","Explicitly estimates R0 at 2.28 (95% CI: 2.06-2.52) using real outbreak data and statistical modeling, directly answering the research question.",Reports original data-driven analysis using confirmed daily case counts and serial interval distributions.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32820074,FP,broad_topic_over_inclusion,original_or_data_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,3,4,"Characterizing superspreading events and age-specific infectiousness of SARS-CoV-2 transmission in Georgia, USA.",2020,2020/08/22,Proceedings of the National Academy of Sciences of the United States of America,1680,"Strong candidate with explicit original data, clear SARS-CoV-2 focus, and direct estimation of a reproduction number from local epidemic data. Full-text review will clarify if baseline R0 is also reported alongside Rt.","Estimates the reproductive number over time using a mechanistic transmission model applied to local case data, though the abstract focuses on effective reproduction (Rt) and superspreading rather than baseline R0.","Reports original empirical analysis integrating individual surveillance, geolocation, and mobility data from March to May 2020."
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32697346,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,4,2,3,"Transmission route and introduction of pandemic SARS-CoV-2 between China, Italy, and Spain.",2021,2020/07/23,Journal of medical virology,1745,"Relevant to SARS-CoV-2 transmission with original genomic analysis, but R0 is only mentioned in passing without clear indication of primary estimation. Full-text verification is needed to determine if R0 is a core reported parameter.","Briefly compares R0 values for Shanghai, Italy, and Spain as part of the results, but the primary focus is on migration routes and viral introductions rather than estimating R0.",Presents original phylodynamic and phylogeographic analysis using 72 viral genome sequences and Bayesian inference.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,33330309,FP,broad_topic_over_inclusion,original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,3,4,4,Prediction of Epidemics Trend of COVID-19 in Bangladesh.,2020,2020/12/17,Frontiers in public health,1685,"The study directly addresses COVID-19 transmission in Bangladesh, uses real-world data to fit an SIR model, and explicitly reports an estimated R0 value. It strongly aligns with the research question and meets all inclusion criteria.",Explicitly estimates and reports the basic reproduction number (R0 = 6.924) using the study's own transmission model and epidemic data.,Reports original analysis applying an SIR mathematical model to secondary case data and primary survey data.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,33204404,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,P,4,4,4,3,3,3,Measuring and Preventing COVID-19 Using the SIR Model and Machine Learning in Smart Health Care.,2020,2020/11/18,Journal of healthcare engineering,2070,"The paper addresses COVID-19 transmission in Saudi Arabia using original SIR modeling and explicitly discusses the reproductive rate in its findings. While it strongly aligns with the target topic and likely contains R0/Rt estimates, the abstract does not report a specific numerical value, necessitating full-text verification to confirm the exact parameter reported.","The abstract explicitly states that 'the reproductive rate shows...' in the results and includes 'Basic Reproduction Number' as a MeSH term, indicating the SIR model likely estimates or reports this parameter, though no specific value is given in the abstract.","Presents original primary analysis using an SIR mathematical model and machine learning for simulation and forecasting, rather than direct empirical case surveillance."
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32419024,FP,sparse_metadata_over_inclusion,original_or_data_signal;sparse_or_no_abstract;target_parameter_signal,strong_candidate,S,4,3,4,3,4,4,Epidemic curve and reproduction number of COVID-19 in Iran.,2020,2020/05/19,Journal of travel medicine,0,"The title and keywords explicitly address COVID-19, specify a real-world location, and directly target the reproduction number. Although evidence is limited to sparse metadata, the study strongly aligns with the research question.","Title explicitly states 'reproduction number'. Despite limited metadata, target parameter relevance is unmistakable.","Title suggests primary analysis of case data. Limited metadata prevents confirmation of exact study design, but it clearly indicates original empirical or modeling work."
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32119825,FN,target_parameter_not_detected,target_parameter_signal;weak_location_score;weak_parameter_score,unlikely_candidate,U,4,4,2,3,2,3,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts.,2020,2020/03/03,The Lancet. Global health,2965,"This is an original mathematical modeling study that uses R0 as a fixed input assumption to evaluate control strategies, rather than estimating the reproduction number from epidemic data. It does not provide a new R0 estimate for COVID-19.","Uses assumed R0 values (1.5, 2.5, 3.5) as input parameters to test intervention feasibility, but does not estimate or report a new R0 from data.","Presents original stochastic transmission modeling and simulation analysis, though not based on empirical case data collection."
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32233563,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,P,4,4,4,3,3,3,Effect of delay in diagnosis on transmission of COVID-19.,2020,2020/04/03,Mathematical biosciences and engineering : MBE,1121,"The study uses an original transmission model to analyze COVID-19 dynamics in China and addresses the basic reproduction number. However, it emphasizes intervention effects on R0 rather than reporting a specific baseline estimate, requiring full-text verification.","Models and discusses the basic reproduction number, focusing on how diagnostic delays decrease it, but does not explicitly state a baseline R0 estimate in the abstract.",Presents an original dynamic transmission model with numerical simulations and sensitivity analyses.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32626719,FP,weak_original_evidence,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal;weak_evidence_score,possible_candidate,P,4,4,4,2,4,4,Spread and Impact of COVID-19 in China: A Systematic Review and Synthesis of Predictions From Transmission-Dynamic Models.,2020,2020/07/07,Frontiers in medicine,1964,"The paper clearly reports a median R0 for COVID-19 in China through a systematic review and model synthesis. While highly relevant for the target parameter, its reliance on secondary synthesis rather than primary data collection warrants full-text review to assess original modeling details.",Explicitly reports a synthesized median basic reproduction number (R0) of 3.77 from the included studies.,"Primarily a systematic review and synthesis of existing models, though it includes a supplementary mathematical model; lacks primary empirical data collection."
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32664866,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Early epidemiological assessment of the transmission potential and virulence of coronavirus disease 2019 (COVID-19) in Wuhan City, China, January-February, 2020.",2020,2020/07/16,BMC medicine,2405,"The study directly addresses the research question by estimating the basic reproduction number of COVID-19 in Wuhan using original surveillance data and statistical modeling. All dimensions are strongly supported with explicit textual evidence, and there are no apparent reasons against relevance.","Explicitly estimates and reports the basic reproduction number (R = 3.49, 95% CrI 3.39-3.62) by applying a transmission model to real epidemic incidence data.","Reports original primary analysis using statistical modeling applied to publicly available surveillance datasets (daily confirmed cases, deaths, and repatriation data)."
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32327608,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Spread and dynamics of the COVID-19 epidemic in Italy: Effects of emergency containment measures.,2020,2020/04/25,Proceedings of the National Academy of Sciences of the United States of America,1817,"The paper models the early COVID-19 epidemic in Italy using real-world data to estimate a reproduction number representing baseline transmission potential. All dimensions are strongly supported, with no significant limitations regarding relevance to the target parameter.","Explicitly reports a generalized reproduction number (3.60 [3.49 to 3.84]) representing transmission potential without containment, derived from a SEIR-like model applied to real outbreak data.","Presents original empirical modeling analysis using real epidemic case data, mobility matrices, and intervention timelines rather than a review or commentary."
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32057211,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal;weak_evidence_score;weak_parameter_score,possible_candidate,P,4,4,4,1,2,3,[An update on the epidemiological characteristics of novel coronavirus pneumonia (COVID-19)].,2020,2020/02/15,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,1396,"The paper is an expert consensus and literature review summarizing key epidemiological features of COVID-19, including an R0 of 2.2. It clearly addresses the disease and reports the target parameter, but lacks original empirical evidence as it synthesizes existing studies rather than conducting primary analysis.","Explicitly states an R0 of 2.2, but this is a borrowed/consensus value derived from the literature review rather than a new estimate calculated from the authors' own data.",Formulated through literature review and expert group discussion; synthesizes existing knowledge rather than reporting primary data collection or original analysis.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32970786,FP,review_signal_overridden_by_model,original_or_data_signal;other_parameter_signal;review_or_commentary_signal;target_parameter_signal,strong_candidate,S,4,4,4,3,4,4,Global convergence of COVID-19 basic reproduction number and estimation from early-time SIR dynamics.,2020,2020/09/24,PloS one,1606,"This study directly addresses the research question by applying an SIR model to early global COVID-19 data to estimate the basic reproduction number. It provides a clear empirical R0 estimate and discusses its implications, making it a strong candidate for inclusion.",Explicitly estimates and reports an uncontrolled basic reproduction number (R0) of 4.5 for COVID-19 based on the model.,Original modeling analysis applied to early epidemic incidence data to infer transmission dynamics and R0.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32963585,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_evidence_score;weak_parameter_score,possible_candidate,P,4,4,2,2,2,3,Controlling the Spread of COVID-19: Optimal Control Analysis.,2020,2020/09/23,Computational and mathematical methods in medicine,2046,"While the paper focuses on COVID-19 and computes R0 within its mathematical framework, it is a theoretical optimal control study lacking empirical data fitting. The R0 is derived from assumed parameters rather than estimated from real outbreak data, making it a possible but weaker candidate.","Computes R0 theoretically as part of the model derivation and sensitivity analysis, but does not estimate it from actual epidemic incidence data.",Presents a theoretical mathematical model and optimal control simulations rather than analysis of real-world empirical outbreak data.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32473049,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Estimation of the serial interval and basic reproduction number of COVID-19 in Qom, Iran, and three other countries: A data-driven analysis in the early phase of the outbreak.",2020,2020/05/31,Transboundary and emerging diseases,1435,The study directly addresses the research question by estimating the basic reproduction number of COVID-19 using original case data from multiple real-world locations. All dimensions are strongly supported with no apparent weaknesses.,Explicitly estimates and reports R0 values for multiple countries using a time-varying method applied to incidence data.,Reports a data-driven analysis using original case and contact tracing data to estimate epidemiological parameters.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32213332,FP,weak_or_indirect_target_parameter,original_or_data_signal;possible_bucket;target_parameter_signal;weak_evidence_score;weak_parameter_score,possible_candidate,P,4,4,4,2,2,3,Interventions to mitigate early spread of SARS-CoV-2 in Singapore: a modelling study.,2020,2020/03/28,The Lancet. Infectious diseases,3487,"While the study is highly relevant to SARS-CoV-2 transmission dynamics in a real-world setting, it does not estimate the basic reproduction number. Instead, it uses assumed R0 values as model inputs to evaluate intervention strategies. Full-text review is needed to determine if any R0 estimation or sensitivity analysis is reported.","Uses pre-specified R0 values (1.5, 2.0, 2.5) as input assumptions for the simulation scenarios rather than estimating R0 from outbreak data.",A modelling study that runs simulations based on adapted influenza models rather than collecting or analyzing primary empirical case data to estimate transmission parameters.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32437930,FP,broad_topic_over_inclusion,original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,3,4,"COVID-19 outbreak reproduction number estimations and forecasting in Marche, Italy.",2020,2020/05/22,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,1735,"The study directly addresses COVID-19 transmission in Italy using original incidence data to estimate reproduction numbers. It strongly aligns with the research question, though it focuses on time-varying Rt rather than baseline R0.","Explicitly estimates and reports daily effective reproduction numbers (Rt) for multiple provinces using outbreak data, closely aligning with the target parameter.",Reports original empirical analysis using official incidence data to estimate transmission rates and forecast cases.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32353347,FP,broad_topic_over_inclusion,original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,3,4,"Epidemiology and transmission of COVID-19 in 391 cases and 1286 of their close contacts in Shenzhen, China: a retrospective cohort study.",2020,2020/05/01,The Lancet. Infectious diseases,2535,"This retrospective cohort study provides original empirical data on SARS-CoV-2 transmission and explicitly reports an observed reproductive number from contact tracing. It is highly relevant to the research question, though the reported R reflects transmission under control measures rather than baseline R0.","Reports an observed reproductive number (R = 0.4) derived from contact tracing and case data, directly addressing the target parameter.",Retrospective cohort study reporting original empirical data on 391 cases and 1286 contacts.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32574282,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Epidemiological and Clinical Characteristics of Patients With Coronavirus Disease-2019 in Shiyan City, China.",2020,2020/06/24,Frontiers in cellular and infection microbiology,1315,"The study directly addresses the research question by analyzing an original cohort of COVID-19 patients and explicitly reporting an R0 estimate of 1.81. All five relevance dimensions are strongly supported by the title and abstract, making it a clear candidate for inclusion.",Explicitly reports an estimated reproductive number (R0) of 1.81 derived from the study's epidemiological investigation.,Reports original epidemiological and clinical data from a surveyed patient cohort.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32703315,FP,weak_original_evidence,original_or_data_signal;possible_bucket;target_parameter_signal;weak_evidence_score,possible_candidate,P,4,4,2,2,3,3,SEIR model for COVID-19 dynamics incorporating the environment and social distancing.,2020,2020/07/25,BMC research notes,1052,"The paper explicitly models COVID-19 and reports an R0 estimate. However, it relies on theoretical mathematical modeling without clear empirical data collection or a specific geographic context, warranting full-text verification to assess data sources.","Explicitly calculates and reports an R0 of 2.03 using the next generation matrix approach, though derived from a theoretical model rather than empirical data fitting.",Presents a mathematical SEIR model and numerical simulations without explicit mention of fitting to real-world empirical case data.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32694200,FP,broad_topic_over_inclusion,original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,3,4,Serial interval of SARS-CoV-2 was shortened over time by nonpharmaceutical interventions.,2020,2020/07/23,"Science (New York, N.Y.)",1020,"The study directly addresses the research question by using original transmission pair data from China to estimate reproduction numbers alongside serial intervals. While the primary focus is serial interval shortening, the explicit estimation of reproduction numbers from empirical data makes it a strong candidate.","Explicitly estimates reproduction numbers using real-time serial interval data derived from its own case database, directly addressing the target parameter.",Compiles and analyzes an original line-list database to estimate epidemiological parameters.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32231374,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Data-based analysis, modelling and forecasting of the COVID-19 outbreak.",2020,2020/04/02,PloS one,3099,"The study directly estimates R0 for COVID-19 using original epidemiological data and mathematical modeling from Hubei, China. It clearly reports the target parameter with multiple scenario-based values. No reasons against relevance were identified from the available metadata.",Explicitly estimates and reports the basic reproduction number (R0) under multiple scenarios with specific numerical values.,Presents original data-based analysis and SIRD modeling using publicly available epidemiological data.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32472939,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Assessing the impact of non-pharmaceutical interventions on SARS-CoV-2 transmission in Switzerland.,2020,2020/05/31,Swiss medical weekly,2113,The paper directly addresses the research question by estimating the basic reproduction number (R0) of COVID-19 using original empirical data and transmission modeling. All dimensions are strongly and explicitly supported by the abstract.,Explicitly estimates and reports the basic reproduction number (R0) nationally (2.8) and tracks time-varying R0.,Reports original empirical analysis by fitting a stochastic transmission model to primary patient and surveillance data.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32191173,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,4,1,3,Serial Interval of COVID-19 among Publicly Reported Confirmed Cases.,2020,2020/03/20,Emerging infectious diseases,293,"The study provides strong original evidence on COVID-19 transmission dynamics in humans, but focuses on the serial interval rather than R0. It is retained as a possible candidate because serial interval is a key input for R0 estimation and the full text may contain derived R0 values.",Focuses exclusively on estimating the serial interval; does not mention or report the basic reproduction number (R0) in the abstract.,Reports original empirical analysis estimating the distribution of serial intervals from a defined case cohort.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32936811,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Impact of COVID-19 epidemic curtailment strategies in selected Indian states: An analysis by reproduction number and doubling time with incidence modelling.,2020,2020/09/16,PloS one,1662,The study directly addresses the research question by estimating the reproduction number of COVID-19 using original incidence data from Indian states. All dimensions are strongly supported by explicit textual evidence in the title and abstract.,Explicitly estimates and reports the reproduction number (R0 and time-varying R(t)) as a primary outcome using the study's own data.,Reports original empirical analysis using crowd-sourced incidence data and applies maximum likelihood modeling to estimate transmission parameters.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32540727,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,2,3,The effects of border control and quarantine measures on the spread of COVID-19.,2020,2020/06/17,Epidemics,1894,"The study addresses COVID-19 in human populations using original modeling analysis with real-world data. However, R0 is treated as a scenario input rather than an estimated outcome, making parameter relevance indirect. Classified as P pending full-text verification of how R0 was derived or used.",Uses R0 values (1.4 and 2.92) as fixed input assumptions for scenario modeling rather than estimating them from the data; reports but does not derive a new R0 estimate.,Original mathematical modeling study applying a meta-population framework to real cumulative case data to simulate outbreak dynamics.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32342242,FP,broad_topic_over_inclusion,original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,3,3,3,Outbreak dynamics of COVID-19 in China and the United States.,2020,2020/04/29,Biomechanics and modeling in mechanobiology,1894,"The paper clearly addresses COVID-19 transmission in human populations using original modeling analysis. It directly estimates and reports an R0 value as a key result, meeting all core criteria for strong relevance.",Explicitly predicts and reports a basic reproduction number (R0 = 5.30 ± 0.95) for the US as a direct modeling outcome under counterfactual conditions.,Original empirical analysis integrating a global network model with a local SEIR model calibrated to real outbreak data.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32838059,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Modelling of reproduction number for COVID-19 in India and high incidence states.,2021,2020/08/25,Clinical epidemiology and global health,1548,The paper directly addresses the research question by estimating R0 for COVID-19 in India using original case data. All dimensions are strongly supported.,Explicitly estimates and reports the basic reproduction number (R0) for India and several states.,Reports original empirical analysis of government-reported incident case data using the exponential growth method.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32452648,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Estimating the serial interval of the novel coronavirus disease (COVID-19) based on the public surveillance data in Shenzhen, China, from 19 January to 22 February 2020.",2020,2020/05/27,Transboundary and emerging diseases,1193,The paper focuses on COVID-19 epidemiology in Shenzhen and provides original empirical estimates of both the serial interval and the basic reproduction number. It strongly aligns with the research question.,Explicitly estimates and reports the basic reproduction number (R0 = 2.6) using a logistic growth model.,Reports original empirical analysis using public surveillance data and transmission chain records.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32468343,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Estimation of reproduction numbers of COVID-19 in typical countries and epidemic trends under different prevention and control scenarios.,2020,2020/05/30,Frontiers of medicine,1437,The paper directly addresses the research question by explicitly estimating the basic reproduction number (R0) for COVID-19 across multiple countries using established epidemiological modeling methods. It provides strong original empirical evidence and is highly relevant to the target parameter.,Explicitly calculates and reports the basic reproduction number (R0) and effective reproduction number (Rt) for COVID-19 as the primary outcome using transmission modeling.,"Reports original empirical modeling and analysis, calculating R0 and Rt using maximum likelihood and Bayesian methods applied to epidemic data."
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32461981,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Analysis of the Transmissibility Change of 2019-Novel Coronavirus Pneumonia and Its Potential Factors in China from 2019 to 2020.,2020,2020/05/29,BioMed research international,2938,"The study directly addresses COVID-19 in China, uses real-world epidemic data to estimate the basic reproduction number via a recognized method, and reports explicit numerical R0 estimates with confidence intervals. All dimensions are strongly supported by explicit textual evidence.","Explicitly reports the averaged basic reproduction number (R0 = 3.44, 95% CI 2.87-4.0) and instantaneous R0t values with confidence intervals.",Reports original empirical analysis applying the Cori et al. method to epidemic case data to estimate transmissibility changes over time.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32817662,FP,broad_topic_over_inclusion,original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,3,4,4,Age could be driving variable SARS-CoV-2 epidemic trajectories worldwide.,2020,2020/08/21,PloS one,1501,"The study focuses on SARS-CoV-2 and applies an age-stratified mathematical model to global demographic data to estimate regional median R0 values. While it relies on modeling assumptions rather than direct incidence data, it explicitly reports R0 estimates and provides original analytical evidence directly addressing the research question.","Explicitly reports median R0 estimates for different regions (e.g., 1.05 in Africa vs 2.05 in Europe) derived from the model.",Original mathematical modeling study applied to demographic data; generates new estimates but relies on theoretical assumptions and worst-case scenarios rather than direct case surveillance data.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,33693399,FP,weak_or_indirect_target_parameter,original_or_data_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,1,3,Novel Criteria for When and How to Exit a COVID-19 Pandemic Lockdown.,2020,2021/03/11,Frontiers in big data,1730,"The paper addresses COVID-19 transmission in human populations using original modeling and regional data. However, it only mentions R0 in passing and focuses on testing capacity as a lockdown exit criterion, making it unlikely to provide a primary R0 estimate but plausible enough for full-text verification.","Mentions R0 only in the background to question its utility for lockdown exit criteria; does not report or estimate a new R0 value, focusing instead on testing capacity.",Reports original empirical analysis using an SEIR model and regional surveillance data to estimate undocumented infections and testing capacity ratios.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32706790,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Quantifying early COVID-19 outbreak transmission in South Africa and exploring vaccine efficacy scenarios.,2020,2020/07/25,PloS one,1391,The study directly addresses the research question by estimating the basic reproduction number of COVID-19 in South Africa using original case data and mathematical modeling. All relevance dimensions are strongly supported by explicit textual evidence.,Explicitly estimates and reports the basic reproduction number (R0 = 2.95) as a primary outcome using transmission modeling.,Reports original empirical analysis by fitting a mathematical model to observed COVID-19 case data.
Qwen3.6 Plus,covid19,reproduction_number,P16,16,32227186,FP,sparse_metadata_over_inclusion,sparse_or_no_abstract;target_parameter_signal,strong_candidate,S,4,3,2,3,4,4,High population densities catalyse the spread of COVID-19.,2020,2020/04/01,Journal of travel medicine,0,"The metadata explicitly links COVID-19 to the basic reproduction number, making it highly relevant to the research question. Although location is unspecified and evidence is limited to sparse metadata, the study strongly aligns with the target parameter.","Keywords explicitly list 'basic reproduction number'. Despite limited metadata, target parameter relevance is unmistakable.","Investigation of density-driven spread suggests original empirical or statistical analysis. Limited metadata prevents confirmation of study design, but it clearly indicates primary research."
